speaker_model,speaker_loss,listener_loss,context_type,i_iter,round_num,target,context,caption,scores,num_words,learning_rate,num_steps,targetScore
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,0,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000212545.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000318888.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000193401.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000212545.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000468043.jpg']",man,[[-5.210146   -2.8071125  -5.0794487  -0.07479167]],3,0.0005,6,-5.0794487
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,0,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000193401.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000318888.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000193401.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000212545.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000468043.jpg']",there is a dog that is standing in the grass,[[-2.8604126 -0.1649971 -2.4723854 -4.558695 ]],12,0.0005,6,-0.1649971
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,0,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000318888.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000318888.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000193401.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000212545.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000468043.jpg']",a dog that is sitting in the grass,[[-3.0698833  -0.17262173 -2.2818317  -4.6031237 ]],10,0.0005,6,-3.0698833
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,0,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000468043.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000318888.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000193401.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000212545.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000468043.jpg']",a dog sitting in the water,[[-4.2187424  -6.1140413  -5.0148277  -0.02384949]],8,0.0005,6,-0.023849487
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,0,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000212545.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000318888.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000193401.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000212545.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000468043.jpg']",dog sitting in the grass,[[-0.24532175 -2.8993492  -1.9644675  -3.8050666 ]],7,0.0005,6,-1.9644675
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,0,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000193401.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000318888.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000193401.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000212545.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000468043.jpg']",dog,[[-1.5440803 -2.3694143 -0.6079754 -1.9071412]],3,0.0005,6,-2.3694143
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,0,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000318888.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000318888.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000193401.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000212545.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000468043.jpg']",grass,[[-2.424809   -2.694387   -0.20443392 -3.5469508 ]],3,0.0005,6,-2.424809
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,0,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000468043.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000318888.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000193401.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000212545.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000468043.jpg']",water,[[-2.7883663  -5.3396244  -3.4400558  -0.10356474]],3,0.0005,6,-0.10356474
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,0,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000212545.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000318888.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000193401.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000212545.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000468043.jpg']",dog sitting on the grass,[[-1.8308392 -2.5030293 -0.2774229 -8.803143 ]],7,0.0005,6,-0.2774229
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,0,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000212545.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000318888.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000193401.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000212545.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000468043.jpg']",dog sitting on grass,[[-1.2982774  -4.1553807  -0.34200716 -6.932774  ]],6,0.0005,6,-0.34200716
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,0,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000318888.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000318888.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000193401.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000212545.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000468043.jpg']",grass,[[-2.2762551 -3.4521766 -0.1498785 -5.3302464]],3,0.0005,6,-2.2762551
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,0,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000468043.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000318888.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000193401.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000212545.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000468043.jpg']",water,[[-5.323413   -5.2167807  -7.3575487  -0.01099882]],3,0.0005,6,-0.010998815
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,0,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000193401.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000318888.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000193401.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000212545.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000468043.jpg']",there,[[-1.88233    -0.28911066 -2.5065308  -4.0579185 ]],3,0.0005,6,-0.28911066
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,0,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000318888.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000318888.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000193401.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000212545.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000468043.jpg']",grass,[[-0.5837262  -5.3531966  -0.83069164 -6.3751845 ]],3,0.0005,6,-0.5837262
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,0,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000193401.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000318888.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000193401.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000212545.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000468043.jpg']",there,[[-6.0951223  -0.01439559 -6.259466   -4.5926166 ]],3,0.0005,6,-0.014395595
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,0,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000212545.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000318888.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000193401.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000212545.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000468043.jpg']",dog,[[-2.6118193  -5.0326867  -0.10015237 -4.174803  ]],3,0.0005,6,-0.10015237
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,0,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000468043.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000318888.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000193401.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000212545.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000468043.jpg']",water,[[-7.4052100e+00 -9.4354525e+00 -1.0064994e+01 -7.3072314e-04]],3,0.0005,6,-0.00073072314
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,1,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000295809.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000288824.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg']",there is a stop sign on the side of the road .,[[-1.2871151  -3.2397442  -1.623457   -0.71837425]],14,0.0005,6,-0.71837425
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,1,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000295809.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000295809.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000288824.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg']",there is a stop sign on the side of the road,[[-2.043397  -4.6068363 -2.437615  -0.2573986]],13,0.0005,6,-2.043397
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,1,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000295809.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000288824.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg']",cars on the side of the road,[[-2.2571745 -0.9896097 -0.8783417 -2.2241335]],9,0.0005,6,-0.8783417
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,1,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000288824.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000295809.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000288824.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg']",a stop sign on the side of the road,[[-0.9234302 -1.1791661 -1.533356  -2.5319955]],11,0.0005,6,-1.1791661
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,1,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000295809.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000288824.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg']",stop sign,[[-1.4051198 -1.3213557 -1.3364943 -1.491105 ]],4,0.0005,6,-1.491105
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,1,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000288824.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000295809.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000288824.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg']",road,[[-1.5339153 -1.3122823 -0.8792703 -2.302387 ]],3,0.0005,6,-1.3122823
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,1,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000295809.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000295809.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000288824.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg']",stop sign,[[-0.85248435 -3.216248   -1.6736418  -1.061381  ]],4,0.0005,6,-0.85248435
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,1,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000295809.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000288824.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg']",cars,[[-4.257393  -1.2887409 -0.3470237 -5.673851 ]],3,0.0005,6,-0.3470237
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,1,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000288824.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000295809.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000288824.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg']",road,[[-3.1346488  -0.12466392 -2.767416   -4.521997  ]],3,0.0005,6,-0.12466392
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,1,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000295809.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000288824.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg']",sign,[[-0.9769167  -6.3505125  -8.640125   -0.47544703]],3,0.0005,6,-0.47544703
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,1,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000295809.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000295809.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000288824.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg']",stop sign,[[-0.10923175 -2.929386   -5.6290326  -3.0692604 ]],4,0.0005,6,-0.10923175
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,1,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000295809.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000288824.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg']",cars,[[-7.6518703e+00 -4.8091440e+00 -8.7599978e-03 -9.2965832e+00]],3,0.0005,6,-0.008759998
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,1,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000295809.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000295809.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000288824.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg']",a stop sign on the side of the road,[[-1.2237059 -0.7517563 -4.8522906 -1.4849497]],11,0.0005,6,-1.2237059
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,1,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000288824.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000295809.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000288824.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg']",road,[[-1.7530097  -0.27204308 -4.394863   -2.9452994 ]],3,0.0005,6,-0.27204308
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,1,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000295809.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000288824.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg']",sign,[[-0.855085   -4.1389346  -7.6778603  -0.58276904]],3,0.0005,6,-0.58276904
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,1,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000295809.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000288824.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg']",cars,[[-8.5979433e+00 -6.7626195e+00 -4.0298440e-03 -5.9215384e+00]],3,0.0005,6,-0.004029844
S1,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,1,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000295809.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000288824.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg']",there is a stop sign on the side of the road at night .,[[-1.6408844  -3.1933727  -0.9357395  -0.98654556]],16,0.0005,6,-0.9357395
S1,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,1,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000295809.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000295809.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000288824.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg']",a stop sign on the side of the street,[[-1.4110589  -3.024054   -1.8629775  -0.59366083]],11,0.0005,6,-1.4110589
S1,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,1,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000295809.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000288824.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg']",a stop sign on the side of the road .,[[-0.8030844 -2.1284323 -3.0789938 -0.9492645]],12,0.0005,6,-0.9492645
S1,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,1,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000288824.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000295809.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000288824.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg']",cars driving down the street,[[-1.6572456 -0.5481882 -1.8039126 -2.7077441]],7,0.0005,6,-0.5481882
S1,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,1,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000295809.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000288824.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg']",stop sign on the side of the road at night,[[-3.850525   -5.6826468  -0.09497929 -2.7190819 ]],12,0.0005,6,-0.094979286
S1,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,1,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000295809.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000288824.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000549943.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000390368.jpg']",stop sign,[[-1.5637577 -4.66897   -1.9674404 -0.4440148]],4,0.0005,6,-0.4440148
