context_type,i_iter,loss,ds_type,gameid,trial_num,rep_num,target,caption,scores,num_words,learning_rate,num_steps,target_score,cap_score,correct
challenge,0,SCE+SKL+LCE,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,6,1,COCO_val2014_000000320872.jpg,pizza with a fanta next to it,[-2.7246552 -2.8649254 -1.1564484 -0.5747566],29,0.0005,6,-2.8649254,"tensor([[-26.0789]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,0,SCE+SKL+LCE,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,7,1,COCO_val2014_000000116208.jpg,pizza raised up off table on a stand with wine bottles behind it,[-2.3116837 -3.6463966 -3.5874023 -0.1658783],64,0.0005,6,-0.1658783,"tensor([[-57.9105]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+LCE,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,8,2,COCO_val2014_000000360393.jpg,"red peppers, pizza not cooked on kitchen counter",[-4.4640465  -4.959099   -0.05622482 -3.3204117 ],48,0.0005,6,-0.056224823,"tensor([[-45.7703]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+LCE,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,9,2,COCO_val2014_000000320872.jpg,cooked pizza with orange fanta can next to it,[-1.8178596  -0.46003342 -1.7374     -3.493679  ],45,0.0005,6,-0.46003342,"tensor([[-36.8693]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+LCE,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,10,2,COCO_val2014_000000307172.jpg,two hands pulling at the pizza with chunks of cheese,[-0.42616653 -1.3528137  -5.1832733  -2.490448  ],52,0.0005,6,-0.42616653,"tensor([[-40.6227]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+LCE,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,11,2,COCO_val2014_000000116208.jpg,cooked pizza on a stand raised off the table with wine bottles in the back,[-7.1205635e+00 -7.6361618e+00 -5.9685745e+00 -3.8566589e-03],74,0.0005,6,-0.003856659,"tensor([[-49.6529]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+LCE,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,12,3,COCO_val2014_000000360393.jpg,uncooked pizza with red peppers,[-1.6944551  -0.84447193 -1.09519    -2.9557352 ],31,0.0005,6,-1.09519,"tensor([[-15.3848]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,0,SCE+SKL+LCE,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,13,3,COCO_val2014_000000307172.jpg,two fingers pulling at the drust.,[-0.15100098 -1.9674034  -9.856396   -8.178761  ],33,0.0005,6,-0.15100098,"tensor([[-18.6919]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+LCE,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,14,3,COCO_val2014_000000116208.jpg,"raised pizza, wine bottles",[-6.249817   -5.846321   -2.2691956  -0.11453247],26,0.0005,6,-0.11453247,"tensor([[-31.2218]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+LCE,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,15,3,COCO_val2014_000000320872.jpg,pizza with fanta can,[-2.942194   -0.12925339 -3.5015583  -3.2610435 ],20,0.0005,6,-0.12925339,"tensor([[-14.9045]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+LCE,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,16,4,COCO_val2014_000000116208.jpg,raised pizza and wine bottles,[-2.8383741  -4.8544073  -5.4465933  -0.07324314],29,0.0005,6,-0.07324314,"tensor([[-13.6058]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+LCE,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,17,4,COCO_val2014_000000307172.jpg,fingers pulling at pizza,[-0.18622398 -2.1143198  -3.65384    -3.7590628 ],24,0.0005,6,-0.18622398,"tensor([[-14.7186]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+LCE,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,18,4,COCO_val2014_000000320872.jpg,pizza with orange fanta can,[-4.5271387  -0.14109707 -2.1597576  -5.215661  ],27,0.0005,6,-0.14109707,"tensor([[-13.5254]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+LCE,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,19,4,COCO_val2014_000000360393.jpg,red peppers uncooked pizza,[-3.0824547  -7.647379   -0.12510872 -2.6412163 ],26,0.0005,6,-0.12510872,"tensor([[-18.3271]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+LCE,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,20,5,COCO_val2014_000000116208.jpg,raised pizza with wine bottles,[-8.069791  -4.6471634 -7.475608  -0.0105238],30,0.0005,6,-0.010523796,"tensor([[-9.1727]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+LCE,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,21,5,COCO_val2014_000000360393.jpg,red peppers uncooked pizza,[-4.8917408e+00 -9.1252775e+00 -8.5096359e-03 -7.0628386e+00],26,0.0005,6,-0.008509636,"tensor([[-6.1509]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+LCE,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,22,5,COCO_val2014_000000307172.jpg,two fingers pulling at the pizza,[ -0.01250839  -4.4166393  -12.472143    -7.951208  ],32,0.0005,6,-0.012508392,"tensor([[-12.0652]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+LCE,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,23,5,COCO_val2014_000000320872.jpg,pizza with orange fanta can,[-4.5586376  -0.01096654 -9.740051   -7.89826   ],27,0.0005,6,-0.010966539,"tensor([[-3.6156]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,0,0,COCO_val2014_000000307172.jpg,picture with fingers pulling apart a slice,[-0.83657837 -1.4654541  -1.2433472  -3.0486984 ],42,0.0005,6,-0.83657837,"tensor([[-54.6933]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,1,0,COCO_val2014_000000320872.jpg,look for the fingers touching the pizza,[-0.8738899 -1.4617043 -1.400547  -2.2597923],39,0.0005,6,-1.4617043,"tensor([[-40.7019]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,0,SCE+SKL+SR,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,2,0,COCO_val2014_000000360393.jpg,look for the pizza with the red peppers,[-1.9205723 -0.8808689 -1.5121403 -1.5204334],39,0.0005,6,-1.5121403,"tensor([[-32.2068]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,0,SCE+SKL+SR,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,3,0,COCO_val2014_000000116208.jpg,the pizza raised off the table on a stand,[-1.8561363 -1.1693573 -1.8692436 -0.9704399],41,0.0005,6,-0.9704399,"tensor([[-37.4207]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,4,1,COCO_val2014_000000360393.jpg,the pizza with lots of red peppers that has not been baked yet,[-2.2454605 -1.5553398 -1.6592216 -0.7078209],62,0.0005,6,-1.6592216,"tensor([[-52.6799]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,0,SCE+SKL+SR,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,5,1,COCO_val2014_000000307172.jpg,the pizza with fingers pulling at the crust and green all the way around the edge,[-0.6310272 -1.543251  -2.6647034 -1.6893082],81,0.0005,6,-0.6310272,"tensor([[-69.7477]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,6,1,COCO_val2014_000000320872.jpg,pizza with a fanta next to it,[-2.431942  -2.5044022 -1.0276203 -0.749609 ],29,0.0005,6,-2.5044022,"tensor([[-23.9266]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,0,SCE+SKL+SR,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,7,1,COCO_val2014_000000116208.jpg,pizza raised up off table on a stand with wine bottles behind it,[-2.5723267 -2.7993546 -2.375393  -0.2616043],64,0.0005,6,-0.2616043,"tensor([[-53.8182]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,8,2,COCO_val2014_000000360393.jpg,"red peppers, pizza not cooked on kitchen counter",[-2.4936867 -4.8797874 -0.3336258 -1.6426163],48,0.0005,6,-0.3336258,"tensor([[-45.0108]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,9,2,COCO_val2014_000000320872.jpg,cooked pizza with orange fanta can next to it,[-2.1320992 -1.1846962 -0.9301491 -1.7088203],45,0.0005,6,-1.1846962,"tensor([[-39.9227]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,0,SCE+SKL+SR,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,10,2,COCO_val2014_000000307172.jpg,two hands pulling at the pizza with chunks of cheese,[-0.6775131 -0.9196243 -3.9105682 -2.611515 ],52,0.0005,6,-0.6775131,"tensor([[-39.0633]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,11,2,COCO_val2014_000000116208.jpg,cooked pizza on a stand raised off the table with wine bottles in the back,[-6.340088   -6.080147   -0.66978455 -0.72540283],74,0.0005,6,-0.72540283,"tensor([[-44.0313]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,0,SCE+SKL+SR,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,12,3,COCO_val2014_000000360393.jpg,uncooked pizza with red peppers,[-1.7614546 -1.2002935 -0.7149801 -3.2728643],31,0.0005,6,-0.7149801,"tensor([[-16.5739]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,13,3,COCO_val2014_000000307172.jpg,two fingers pulling at the drust.,[-0.39656067 -1.1350136  -8.810882   -5.149335  ],33,0.0005,6,-0.39656067,"tensor([[-12.9496]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,14,3,COCO_val2014_000000116208.jpg,"raised pizza, wine bottles",[-7.8594475  -8.065975   -3.5259724  -0.03058624],26,0.0005,6,-0.030586243,"tensor([[-22.7928]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,15,3,COCO_val2014_000000320872.jpg,pizza with fanta can,[-1.8483171 -0.4978733 -1.4678221 -5.4610586],20,0.0005,6,-0.4978733,"tensor([[-14.9815]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,16,4,COCO_val2014_000000116208.jpg,raised pizza and wine bottles,[-5.7311773  -5.5470552  -4.422021   -0.01933765],29,0.0005,6,-0.019337654,"tensor([[-10.7955]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,17,4,COCO_val2014_000000307172.jpg,fingers pulling at pizza,[-0.23475075 -1.6012983  -4.994114   -7.10705   ],24,0.0005,6,-0.23475075,"tensor([[-10.8239]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,18,4,COCO_val2014_000000320872.jpg,pizza with orange fanta can,[-2.8288298 -0.279253  -1.7811966 -4.1268873],27,0.0005,6,-0.279253,"tensor([[-14.1210]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,19,4,COCO_val2014_000000360393.jpg,red peppers uncooked pizza,[-7.8597574e+00 -8.9294367e+00 -2.3736954e-03 -6.2911921e+00],26,0.0005,6,-0.0023736954,"tensor([[-13.1917]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,20,5,COCO_val2014_000000116208.jpg,raised pizza with wine bottles,[-6.6094847  -4.414708   -6.7385387  -0.01473808],30,0.0005,6,-0.014738083,"tensor([[-8.0685]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,21,5,COCO_val2014_000000360393.jpg,red peppers uncooked pizza,[-9.0782318e+00 -9.6498280e+00 -2.3031235e-04 -9.8727398e+00],26,0.0005,6,-0.00023031235,"tensor([[-5.7647]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,22,5,COCO_val2014_000000307172.jpg,two fingers pulling at the pizza,[ -0.23849106  -1.553175   -11.452179    -7.421118  ],32,0.0005,6,-0.23849106,"tensor([[-5.7101]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,23,5,COCO_val2014_000000320872.jpg,pizza with orange fanta can,[-3.8579288 -0.0218997 -8.4061165 -8.027348 ],27,0.0005,6,-0.0218997,"tensor([[-5.9570]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,0,0,COCO_val2014_000000307172.jpg,picture with fingers pulling apart a slice,[-0.83657837 -1.4654541  -1.2433472  -3.0486984 ],42,0.0005,6,-0.83657837,"tensor([[-54.6933]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,1,0,COCO_val2014_000000320872.jpg,look for the fingers touching the pizza,[-0.7456093 -1.550911  -1.6180611 -2.1609497],39,0.0005,6,-1.550911,"tensor([[-40.8979]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,0,SCE+SKL+SR,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,2,0,COCO_val2014_000000360393.jpg,look for the pizza with the red peppers,[-1.9788094  -0.75658417 -1.9298553  -1.3970337 ],39,0.0005,6,-1.9298553,"tensor([[-27.8922]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,0,SCE+SKL+SR,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,3,0,COCO_val2014_000000116208.jpg,the pizza raised off the table on a stand,[-1.9999924 -1.8598709 -1.4151039 -0.7634201],41,0.0005,6,-0.7634201,"tensor([[-40.4309]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,4,1,COCO_val2014_000000360393.jpg,the pizza with lots of red peppers that has not been baked yet,[-1.6402626 -1.4528236 -1.3098373 -1.1963425],62,0.0005,6,-1.3098373,"tensor([[-50.1796]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,0,SCE+SKL+SR,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,5,1,COCO_val2014_000000307172.jpg,the pizza with fingers pulling at the crust and green all the way around the edge,[-0.99990845 -1.6524734  -1.8502235  -1.2612114 ],81,0.0005,6,-0.99990845,"tensor([[-63.1964]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,6,1,COCO_val2014_000000320872.jpg,pizza with a fanta next to it,[-2.0988083  -1.8042164  -0.92741394 -1.1481647 ],29,0.0005,6,-1.8042164,"tensor([[-26.3520]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,0,SCE+SKL+SR,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,7,1,COCO_val2014_000000116208.jpg,pizza raised up off table on a stand with wine bottles behind it,[-1.4889565  -1.8740845  -2.137455   -0.68727875],64,0.0005,6,-0.68727875,"tensor([[-53.5589]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,8,2,COCO_val2014_000000360393.jpg,"red peppers, pizza not cooked on kitchen counter",[-2.2101097 -2.7540283 -0.644619  -1.1980629],48,0.0005,6,-0.644619,"tensor([[-43.4605]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,9,2,COCO_val2014_000000320872.jpg,cooked pizza with orange fanta can next to it,[-2.6409454 -1.280983  -0.7390518 -1.7523003],45,0.0005,6,-1.280983,"tensor([[-39.8231]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,0,SCE+SKL+SR,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,10,2,COCO_val2014_000000307172.jpg,two hands pulling at the pizza with chunks of cheese,[-0.6759186 -1.7557411 -3.2713509 -1.2709084],52,0.0005,6,-0.6759186,"tensor([[-40.4939]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,11,2,COCO_val2014_000000116208.jpg,cooked pizza on a stand raised off the table with wine bottles in the back,[-4.752846  -3.5465927 -1.0805054 -0.4730034],74,0.0005,6,-0.4730034,"tensor([[-42.3955]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,12,3,COCO_val2014_000000360393.jpg,uncooked pizza with red peppers,[-1.6091633 -1.2263479 -1.148221  -1.6639853],31,0.0005,6,-1.148221,"tensor([[-15.4587]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,13,3,COCO_val2014_000000307172.jpg,two fingers pulling at the drust.,[-0.3744278 -1.2246532 -6.304487  -4.096596 ],33,0.0005,6,-0.3744278,"tensor([[-14.9620]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,14,3,COCO_val2014_000000116208.jpg,"raised pizza, wine bottles",[-4.9315395  -4.1157207  -0.43305779 -1.1149044 ],26,0.0005,6,-1.1149044,"tensor([[-32.6821]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,0,SCE+SKL+SR,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,15,3,COCO_val2014_000000320872.jpg,pizza with fanta can,[-1.7873363  -0.38082886 -2.7398338  -2.4684238 ],20,0.0005,6,-0.38082886,"tensor([[-11.9701]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,16,4,COCO_val2014_000000116208.jpg,raised pizza and wine bottles,[-2.9647903  -3.7695446  -2.4880161  -0.17162895],29,0.0005,6,-0.17162895,"tensor([[-12.2334]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,17,4,COCO_val2014_000000307172.jpg,fingers pulling at pizza,[-0.7047548 -0.8811865 -3.188116  -2.9911509],24,0.0005,6,-0.7047548,"tensor([[-12.1513]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,18,4,COCO_val2014_000000320872.jpg,pizza with orange fanta can,[-2.4267378  -0.27544594 -2.21906    -3.129695  ],27,0.0005,6,-0.27544594,"tensor([[-9.5038]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,19,4,COCO_val2014_000000360393.jpg,red peppers uncooked pizza,[-3.1744375  -4.912301   -0.11207104 -2.8674097 ],26,0.0005,6,-0.11207104,"tensor([[-16.0714]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,20,5,COCO_val2014_000000116208.jpg,raised pizza with wine bottles,[-5.3543396 -3.6675606 -5.6229076 -0.0344677],30,0.0005,6,-0.034467697,"tensor([[-7.9927]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,21,5,COCO_val2014_000000360393.jpg,red peppers uncooked pizza,[-5.1952763  -6.690707   -0.01189709 -5.290019  ],26,0.0005,6,-0.011897087,"tensor([[-4.8898]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,22,5,COCO_val2014_000000307172.jpg,two fingers pulling at the pizza,[-0.56914043 -0.88277197 -7.4043427  -3.9248457 ],32,0.0005,6,-0.56914043,"tensor([[-4.7260]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,SCE+SKL+SR,none,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,23,5,COCO_val2014_000000320872.jpg,pizza with orange fanta can,[-2.549755   -0.12033176 -4.9290257  -3.5741482 ],27,0.0005,6,-0.120331764,"tensor([[-4.4777]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,fixed,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,0,0,COCO_val2014_000000307172.jpg,picture with fingers pulling apart a slice,[-0.83657837 -1.4654541  -1.2433472  -3.0486984 ],42,0.0005,6,-0.83657837,"tensor([[-54.6933]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,fixed,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,1,0,COCO_val2014_000000320872.jpg,look for the fingers touching the pizza,[-0.9761009 -1.0879059 -1.3938103 -3.265583 ],39,0.0005,6,-1.0879059,"tensor([[-43.5904]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,0,fixed,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,2,0,COCO_val2014_000000360393.jpg,look for the pizza with the red peppers,[-1.7644577 -1.0043793 -1.6815948 -1.2860069],39,0.0005,6,-1.6815948,"tensor([[-40.2045]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,0,fixed,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,3,0,COCO_val2014_000000116208.jpg,the pizza raised off the table on a stand,[-1.9715233 -1.2880898 -1.6110649 -0.9537735],41,0.0005,6,-0.9537735,"tensor([[-42.8569]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,0,fixed,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,4,1,COCO_val2014_000000360393.jpg,the pizza with lots of red peppers that has not been baked yet,[-2.2640533  -1.2127991  -2.3985443  -0.67755127],62,0.0005,6,-2.3985443,"tensor([[-55.8620]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,0,fixed,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,5,1,COCO_val2014_000000307172.jpg,the pizza with fingers pulling at the crust and green all the way around the edge,[-1.2765121 -0.8798523 -1.9958191 -1.7705154],81,0.0005,6,-1.2765121,"tensor([[-84.5422]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,0,fixed,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,6,1,COCO_val2014_000000320872.jpg,pizza with a fanta next to it,[-1.9337616 -1.5982666 -1.0246048 -1.2234554],29,0.0005,6,-1.5982666,"tensor([[-23.8801]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,0,fixed,NP,1153-af9de58e-28b3-498b-bc68-b8f65e77d47c,7,1,COCO_val2014_000000116208.jpg,pizza raised up off table on a stand with wine bottles behind it,[-1.5542068 -2.2828102 -1.8252296 -0.6434746],64,0.0005,6,-0.6434746,"tensor([[-63.0684]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
